timestamp;address;bus;strings;stringid;pac;pdc;udc;temp
1519042202;2;2;2;1;1314;1376;619;20
1519032903;2;2;2;1;1306;1367;633;18
1519053601;2;2;2;1;1106;1164;606;20
1519023603;2;2;2;1;106;163;534;12
1519044302;2;2;2;1;1300;1355;616;20
1519035003;2;2;2;1;1479;1529;633;18
1519055701;2;2;2;1;746;800;597;20
1519025703;2;2;2;1;352;409;604;14
1519046401;2;2;2;1;1220;1277;613;20
1519037102;2;2;2;1;1397;1460;629;18
1519027802;2;2;2;1;553;608;617;15
1519057801;2;2;2;1;92;158;531;19
1519048501;2;2;2;1;1083;1142;608;20
1519039202;2;2;2;1;1938;2003;634;19
1519029903;2;2;2;1;960;1013;631;16
1519050602;2;2;2;1;1278;1339;612;20
1519041302;2;2;2;1;1719;1777;625;20
1519032003;2;2;2;1;1433;1496;639;17
1519052701;2;2;2;1;1470;1531;613;21
1519022703;2;2;2;1;7;61;411;11
1519043402;2;2;2;1;1844;1907;625;20
1519034103;2;2;2;1;1527;1572;638;18
1519054801;2;2;2;1;819;875;599;20
1519045501;2;2;2;1;1372;1431;617;20
1519024804;2;2;2;1;339;397;603;13
1519036203;2;2;2;1;1346;1406;629;18
1519056901;2;2;2;1;256;319;566;19
1519026903;2;2;2;1;712;762;625;15
1519047601;2;2;2;1;1304;1365;615;20
1519038302;2;2;2;1;1781;1845;634;19
1519026775;2;2;2;1;751;801;627;15
1519029003;2;2;2;1;861;913;629;16
1519049701;2;2;2;1;1683;1744;620;20
1519040402;2;2;2;1;2434;2504;635;20
1519031103;2;2;2;1;1271;1332;638;17
1519051801;2;2;2;1;1990;2053;620;21
1519042502;2;2;2;1;1648;1712;625;20
1519033203;2;2;2;1;1436;1494;637;18
1519053901;2;2;2;1;1019;1077;604;20
1519023904;2;2;2;1;172;233;585;12
1519044602;2;2;2;1;1151;1206;612;20
1519035303;2;2;2;1;1544;1594;635;18
1519056001;2;2;2;1;577;631;588;20
1519026003;2;2;2;1;542;593;618;14
1519046701;2;2;2;1;1165;1225;612;20
1519037402;2;2;2;1;1565;1629;632;19
1519058101;2;2;2;1;44;110;479;19
1519028103;2;2;2;1;485;539;614;16
1519048801;2;2;2;1;987;1044;605;20
1519039502;2;2;2;1;2342;2415;638;19
1519030203;2;2;2;1;992;1045;631;17
1519050901;2;2;2;1;1613;1675;619;20
1519041602;2;2;2;1;1437;1496;620;20
1519032303;2;2;2;1;1552;1612;640;18
1519053001;2;2;2;1;1340;1402;610;20
1519023003;2;2;2;1;30;93;437;11
1519043701;2;2;2;1;1592;1652;621;20
1519034403;2;2;2;1;1324;1367;633;18
1519055101;2;2;2;1;823;879;599;20
1519045801;2;2;2;1;1481;1540;620;20
1519025104;2;2;2;1;336;393;603;13
1519036502;2;2;2;1;1330;1389;628;18
1519057201;2;2;2;1;204;272;557;19
1519027203;2;2;2;1;624;674;622;15
1519047901;2;2;2;1;1208;1266;612;20
1519038602;2;2;2;1;1776;1840;632;19
1519029303;2;2;2;1;838;889;628;16
1519050001;2;2;2;1;1310;1370;613;20
1519040702;2;2;2;1;2196;2263;631;20
1519031403;2;2;2;1;1378;1442;639;17
1519052101;2;2;2;1;1760;1820;617;21
1519042802;2;2;2;1;1907;1974;626;20
1519033503;2;2;2;1;1527;1583;638;18
1519054201;2;2;2;1;934;992;602;20
1519024204;2;2;2;1;194;254;589;12
1519044902;2;2;2;1;1063;1119;610;20
1519035603;2;2;2;1;1315;1377;629;18
1519056301;2;2;2;1;390;450;575;20
1519026303;2;2;2;1;737;785;627;14
1519047001;2;2;2;1;1219;1278;613;20
1519037703;2;2;2;1;1576;1636;632;19
1519058401;2;2;2;1;11;54;433;19
1519028403;2;2;2;1;585;639;620;16
1519049101;2;2;2;1;1329;1388;613;20
1519039802;2;2;2;1;2565;2639;639;20
1519030503;2;2;2;1;925;976;629;17
1519051201;2;2;2;1;2442;2511;628;20
1519041902;2;2;2;1;1263;1324;617;20
1519032603;2;2;2;1;1407;1462;637;18
1519053301;2;2;2;1;1256;1314;608;20
1519023303;2;2;2;1;54;113;452;12
1519044001;2;2;2;1;1425;1484;618;20
1519034703;2;2;2;1;1403;1466;632;18
1519055401;2;2;2;1;820;876;600;20
1519046101;2;2;2;1;1422;1481;618;20
1519025404;2;2;2;1;278;336;596;14
1519036802;2;2;2;1;1163;1220;623;18
1519027502;2;2;2;1;559;610;618;15
1519057501;2;2;2;1;137;205;543;19
1519048201;2;2;2;1;1202;1259;611;20
1519038902;2;2;2;1;1767;1828;632;19
1519029603;2;2;2;1;827;880;627;16
1519050302;2;2;2;1;1115;1173;608;20
1519041002;2;2;2;1;1948;2012;628;20
1519031703;2;2;2;1;1393;1454;639;17
1519052401;2;2;2;1;1575;1633;614;21
1519043102;2;2;2;1;1909;1974;626;20
1519033803;2;2;2;1;1520;1571;638;18
1519054501;2;2;2;1;873;930;600;20
1519024504;2;2;2;1;262;322;595;13
1519045202;2;2;2;1;1147;1205;612;20
1519035903;2;2;2;1;1306;1368;629;18
1519056601;2;2;2;1;290;351;569;20
1519026603;2;2;2;1;729;778;626;15
1519047301;2;2;2;1;1300;1361;615;20
1519038003;2;2;2;1;1719;1783;634;19
1519058701;2;2;2;1;0;43;416;19
1519028703;2;2;2;1;812;863;628;16
1519049401;2;2;2;1;1753;1816;621;20
1519040102;2;2;2;1;2540;2613;636;20
1519030803;2;2;2;1;1039;1095;632;17
1519051501;2;2;2;1;2474;2545;627;21
