timestamp;address;bus;strings;stringid;pac;pdc;udc;temp
1519120803;2;2;2;1;1676;1737;620;19
1519141501;2;2;2;1;453;510;583;20
1519111503;2;2;2;1;485;538;587;14
1519132202;2;2;2;1;2747;2822;625;22
1519122902;2;2;2;1;2098;2167;624;19
1519143601;2;2;2;1;129;196;545;19
1519113603;2;2;2;1;1023;1078;609;16
1519134302;2;2;2;1;1839;1902;620;21
1519125002;2;2;2;1;2036;2099;622;20
1519115703;2;2;2;1;1095;1150;609;17
1519136402;2;2;2;1;1227;1287;611;21
1519127102;2;2;2;1;2405;2476;625;20
1519117803;2;2;2;1;764;817;600;18
1519138502;2;2;2;1;773;827;600;20
1519129202;2;2;2;1;2326;2398;622;21
1519119903;2;2;2;1;1545;1602;619;18
1519110603;2;2;2;1;264;324;571;13
1519140602;2;2;2;1;566;619;591;20
1519131302;2;2;2;1;2815;2891;627;22
1519122003;2;2;2;1;1868;1930;621;19
1519142701;2;2;2;1;259;322;568;19
1519112703;2;2;2;1;862;915;606;15
1519133402;2;2;2;1;1989;2055;621;22
1519124102;2;2;2;1;2179;2246;624;20
1519114803;2;2;2;1;1207;1266;612;17
1519135502;2;2;2;1;1224;1283;610;21
1519126202;2;2;2;1;2287;2355;623;20
1519116903;2;2;2;1;1007;1062;608;17
1519137602;2;2;2;1;936;995;605;21
1519128303;2;2;2;1;2805;2882;626;21
1519119003;2;2;2;1;1150;1207;612;18
1519139701;2;2;2;1;803;858;602;20
1519109703;2;2;2;1;24;83;427;12
1519130402;2;2;2;1;2777;2853;626;21
1519121103;2;2;2;1;1716;1776;620;19
1519141801;2;2;2;1;401;459;579;20
1519111803;2;2;2;1;588;640;597;14
1519132502;2;2;2;1;2605;2681;624;22
1519123202;2;2;2;1;2105;2172;623;20
1519143901;2;2;2;1;73;138;521;19
1519113903;2;2;2;1;1074;1128;610;16
1519134602;2;2;2;1;1627;1689;617;21
1519125302;2;2;2;1;2046;2112;621;20
1519116003;2;2;2;1;1101;1155;609;17
1519136702;2;2;2;1;1180;1240;610;21
1519127402;2;2;2;1;2603;2677;626;21
1519118103;2;2;2;1;898;954;605;18
1519138802;2;2;2;1;847;903;603;20
1519129502;2;2;2;1;2361;2431;623;21
1519120203;2;2;2;1;1566;1624;619;18
1519110903;2;2;2;1;312;370;574;13
1519140902;2;2;2;1;503;560;586;20
1519131602;2;2;2;1;3028;3107;628;22
1519122303;2;2;2;1;1975;2040;622;19
1519143001;2;2;2;1;211;277;561;19
1519113003;2;2;2;1;976;1030;609;15
1519133702;2;2;2;1;1910;1976;620;22
1519124402;2;2;2;1;2186;2255;624;20
1519115103;2;2;2;1;1135;1191;610;17
1519135802;2;2;2;1;1173;1232;609;21
1519126502;2;2;2;1;2240;2306;622;20
1519117203;2;2;2;1;987;1043;607;17
1519137902;2;2;2;1;869;925;603;20
1519128603;2;2;2;1;2758;2836;625;21
1519119303;2;2;2;1;1287;1345;614;18
1519140001;2;2;2;1;746;798;599;20
1519110003;2;2;2;1;152;215;535;12
1519130702;2;2;2;1;2687;2759;626;21
1519121403;2;2;2;1;1688;1750;619;19
1519142101;2;2;2;1;368;426;577;20
1519112103;2;2;2;1;658;710;598;14
1519132802;2;2;2;1;2297;2368;622;22
1519123503;2;2;2;1;2135;2204;624;20
1519144201;2;2;2;1;20;89;441;19
1519114203;2;2;2;1;1117;1174;611;16
1519134902;2;2;2;1;1355;1418;612;21
1519125602;2;2;2;1;2101;2167;622;20
1519116303;2;2;2;1;1020;1074;608;17
1519137002;2;2;2;1;1137;1195;609;21
1519127702;2;2;2;1;2715;2788;626;21
1519118403;2;2;2;1;954;1008;607;18
1519109103;2;2;2;1;2;43;408;12
1519139102;2;2;2;1;781;835;600;20
1519129802;2;2;2;1;2530;2603;624;21
1519120503;2;2;2;1;1604;1662;619;18
1519111203;2;2;2;1;373;430;579;13
1519141202;2;2;2;1;459;517;584;20
1519131902;2;2;2;1;2911;2988;627;22
1519122603;2;2;2;1;2117;2184;623;19
1519143301;2;2;2;1;171;240;553;19
1519113303;2;2;2;1;960;1014;608;15
1519134002;2;2;2;1;1844;1910;620;21
1519124702;2;2;2;1;2083;2152;623;20
1519115403;2;2;2;1;1028;1082;608;17
1519136102;2;2;2;1;1157;1216;610;21
1519126802;2;2;2;1;2267;2338;623;20
1519117503;2;2;2;1;916;971;605;17
1519138202;2;2;2;1;836;892;602;20
1519128902;2;2;2;1;2554;2623;624;21
1519119603;2;2;2;1;1437;1497;617;18
1519110303;2;2;2;1;208;267;563;13
1519140302;2;2;2;1;629;682;594;20
1519131002;2;2;2;1;2540;2610;624;21
1519121703;2;2;2;1;1776;1839;621;19
1519142401;2;2;2;1;318;379;574;20
1519112403;2;2;2;1;731;782;601;15
1519133102;2;2;2;1;2105;2172;621;22
1519123803;2;2;2;1;2178;2245;624;20
1519144501;2;2;2;1;0;0;415;19
1519114503;2;2;2;1;1252;1310;614;16
1519135202;2;2;2;1;1288;1351;611;21
1519125902;2;2;2;1;2185;2253;622;20
1519116603;2;2;2;1;898;955;604;17
1519137302;2;2;2;1;997;1054;606;21
1519128002;2;2;2;1;2769;2838;626;21
1519118703;2;2;2;1;874;928;604;18
1519109403;2;2;2;1;9;75;410;12
1519139402;2;2;2;1;713;767;598;20
1519130102;2;2;2;1;2553;2625;625;21
