timestamp;address;bus;strings;stringid;pac;pdc;udc;temp
1519897501;2;2;2;1;388;454;309;14
1519906803;2;2;2;1;1155;1214;556;16
1519918202;2;2;2;1;549;606;520;17
1519899601;2;2;2;1;491;553;319;14
1519908903;2;2;2;1;1655;1715;557;17
1519890302;2;2;2;1;33;92;282;11
1519920301;2;2;2;1;390;451;528;17
1519901701;2;2;2;1;847;909;368;15
1519911002;2;2;2;1;1569;1631;554;18
1519892402;2;2;2;1;106;174;327;11
1519922401;2;2;2;1;39;106;285;17
1519913102;2;2;2;1;1442;1503;547;18
1519903802;2;2;2;1;835;891;471;16
1519894502;2;2;2;1;289;352;377;12
1519915202;2;2;2;1;1803;1867;557;18
1519905902;2;2;2;1;1132;1187;526;16
1519896601;2;2;2;1;528;589;339;13
1519917302;2;2;2;1;732;786;524;17
1519898701;2;2;2;1;391;459;300;14
1519908003;2;2;2;1;1949;2010;566;17
1519889402;2;2;2;1;6;61;284;10
1519900800;2;2;2;1;730;791;345;15
1519919402;2;2;2;1;475;531;515;17
1519910102;2;2;2;1;1811;1877;542;17
1519891502;2;2;2;1;61;122;300;11
1519921502;2;2;2;1;156;220;497;17
1519912202;2;2;2;1;1961;2028;548;18
1519893601;2;2;2;1;184;246;383;12
1519902903;2;2;2;1;947;1010;471;15
1519914302;2;2;2;1;1385;1445;551;18
1519905003;2;2;2;1;1069;1127;504;16
1519895702;2;2;2;1;446;513;324;13
1519916402;2;2;2;1;1141;1198;533;18
1519907102;2;2;2;1;1158;1215;562;16
1519897801;2;2;2;1;319;384;303;14
1519918501;2;2;2;1;515;572;519;17
1519899901;2;2;2;1;530;593;341;14
1519909203;2;2;2;1;1779;1838;554;17
1519890602;2;2;2;1;25;82;282;11
1519920601;2;2;2;1;336;395;525;17
1519902001;2;2;2;1;887;944;436;15
1519892701;2;2;2;1;158;224;361;12
1519911303;2;2;2;1;1776;1841;554;18
1519922701;2;2;2;1;10;68;283;16
1519913402;2;2;2;1;1513;1575;550;18
1519894802;2;2;2;1;271;338;396;12
1519904103;2;2;2;1;831;890;477;16
1519915502;2;2;2;1;1621;1680;554;18
1519906202;2;2;2;1;1260;1321;555;16
1519896902;2;2;2;1;558;622;340;13
1519917602;2;2;2;1;678;729;524;17
1519899001;2;2;2;1;433;496;300;14
1519908303;2;2;2;1;1936;1998;563;17
1519889702;2;2;2;1;18;78;283;10
1519919701;2;2;2;1;427;485;512;17
1519901101;2;2;2;1;809;871;368;15
1519910402;2;2;2;1;1617;1678;541;17
1519891802;2;2;2;1;68;128;304;11
1519921802;2;2;2;1;122;180;471;17
1519912502;2;2;2;1;1756;1820;547;18
1519903203;2;2;2;1;915;975;473;16
1519893902;2;2;2;1;217;276;387;12
1519902157;2;2;2;1;907;967;440;15
1519914602;2;2;2;1;1227;1288;549;18
1519905302;2;2;2;1;1027;1087;510;16
1519896002;2;2;2;1;464;530;340;13
1519916702;2;2;2;1;1023;1078;531;18
1519907402;2;2;2;1;1222;1281;564;17
1519898101;2;2;2;1;309;376;300;14
1519918801;2;2;2;1;587;641;521;17
1519900201;2;2;2;1;617;680;343;15
1519909503;2;2;2;1;1759;1824;549;17
1519890902;2;2;2;1;22;78;283;11
1519920901;2;2;2;1;264;331;503;17
1519893001;2;2;2;1;207;269;383;12
1519911603;2;2;2;1;2147;2216;556;18
1519902303;2;2;2;1;922;983;461;15
1519923001;2;2;2;1;3;61;284;16
1519913702;2;2;2;1;1663;1726;550;18
1519904403;2;2;2;1;954;1016;490;16
1519895102;2;2;2;1;303;371;383;13
1519915802;2;2;2;1;1336;1392;551;18
1519906503;2;2;2;1;1260;1320;557;16
1519897202;2;2;2;1;482;545;334;14
1519917902;2;2;2;1;633;685;522;17
1519899301;2;2;2;1;476;540;304;14
1519908603;2;2;2;1;1659;1718;559;17
1519890002;2;2;2;1;15;70;283;10
1519920001;2;2;2;1;405;465;528;17
1519901401;2;2;2;1;876;939;369;15
1519910702;2;2;2;1;1569;1629;546;17
1519892102;2;2;2;1;84;148;311;11
1519922101;2;2;2;1;80;139;375;17
1519912802;2;2;2;1;1593;1654;547;18
1519903502;2;2;2;1;902;959;473;16
1519894202;2;2;2;1;262;325;385;12
1519914902;2;2;2;1;1272;1335;551;18
1519905602;2;2;2;1;1037;1094;518;16
1519896301;2;2;2;1;480;542;342;13
1519917002;2;2;2;1;875;934;527;17
1519898401;2;2;2;1;294;359;300;14
1519907703;2;2;2;1;1669;1730;567;17
1519889102;2;2;2;1;1;38;285;10
1519900500;2;2;2;1;726;787;345;15
1519919102;2;2;2;1;573;625;520;17
1519909803;2;2;2;1;1942;2009;546;17
1519891202;2;2;2;1;41;97;287;11
1519921201;2;2;2;1;199;266;497;17
1519911902;2;2;2;1;2213;2280;554;18
1519893301;2;2;2;1;212;279;384;12
1519902603;2;2;2;1;918;978;466;15
1519914002;2;2;2;1;1344;1405;548;18
1519895402;2;2;2;1;335;399;387;13
1519904703;2;2;2;1;1045;1106;503;16
1519916102;2;2;2;1;1227;1287;550;18
