timestamp;address;bus;strings;stringid;pac;pdc;udc;temp
1519718100;2;2;2;2;2275;2333;661;14
1519719900;2;2;2;2;2953;3016;661;17
1519721700;2;2;2;2;5144;5241;664;18
1519723500;2;2;2;2;3726;3799;658;19
1519728900;2;2;2;2;4893;4980;647;25
1519725304;2;2;2;2;5223;5310;659;20
1519727104;2;2;2;2;11081;11311;648;26
1519730704;2;2;2;2;4202;4281;650;24
1519732504;2;2;2;2;8468;8618;653;26
1519734304;2;2;2;2;9094;9286;648;29
1519736104;2;2;2;2;9780;9976;643;31
1519737904;2;2;2;2;9013;9212;646;30
1519741503;2;2;2;2;5671;5777;653;26
1519739704;2;2;2;2;5647;5756;635;30
1519743304;2;2;2;2;3860;3950;635;25
1519746903;2;2;2;2;1238;1302;627;21
1519745104;2;2;2;2;1973;2046;636;23
1519748703;2;2;2;2;546;602;610;20
1519750504;2;2;2;2;242;306;584;19
1519713000;2;2;2;2;180;236;583;9
1519716600;2;2;2;2;1554;1602;655;13
1519714801;2;2;2;2;683;734;632;11
1519718400;2;2;2;2;2380;2443;661;15
1519720200;2;2;2;2;3299;3370;664;17
1519722000;2;2;2;2;4901;4984;661;19
1519723800;2;2;2;2;3622;3691;655;19
1519729200;2;2;2;2;5144;5238;650;25
1519725604;2;2;2;2;6287;6403;659;20
1519727404;2;2;2;2;10286;10497;645;28
1519731004;2;2;2;2;6625;6768;660;24
1519732804;2;2;2;2;8600;8769;649;27
1519734604;2;2;2;2;7386;7542;644;28
1519736404;2;2;2;2;9961;10155;642;31
1519738204;2;2;2;2;9781;9986;639;32
1519741803;2;2;2;2;4035;4130;642;25
1519740004;2;2;2;2;3144;3231;631;28
1519743604;2;2;2;2;2363;2438;632;24
1519747203;2;2;2;2;1096;1157;625;21
1519745404;2;2;2;2;1733;1801;633;23
1519749003;2;2;2;2;591;644;614;20
1519750804;2;2;2;2;129;191;565;19
1519713037;2;2;2;2;259;316;597;9
1519713300;2;2;2;2;318;370;607;9
1519716900;2;2;2;2;1718;1766;656;13
1519715101;2;2;2;2;738;785;634;11
1519718700;2;2;2;2;2503;2563;662;15
1519720500;2;2;2;2;3464;3540;663;17
1519722300;2;2;2;2;3748;3815;655;19
1519725900;2;2;2;2;6793;6908;660;21
1519727700;2;2;2;2;10457;10665;646;28
1519729500;2;2;2;2;6852;6965;654;25
1519724104;2;2;2;2;3658;3735;655;19
1519733100;2;2;2;2;6807;6956;646;27
1519731304;2;2;2;2;8200;8331;655;25
1519734904;2;2;2;2;7849;8027;646;28
1519736704;2;2;2;2;8165;8340;641;31
1519738504;2;2;2;2;9424;9619;635;32
1519740304;2;2;2;2;2954;3038;637;27
1519742104;2;2;2;2;3234;3306;642;25
1519745703;2;2;2;2;1915;1985;638;22
1519743904;2;2;2;2;2457;2536;638;24
1519747503;2;2;2;2;1076;1137;625;21
1519749303;2;2;2;2;547;602;612;20
1519751103;2;2;2;2;63;126;497;19
1519713600;2;2;2;2;426;474;619;10
1519717200;2;2;2;2;1886;1939;658;14
1519715401;2;2;2;2;760;809;635;12
1519719000;2;2;2;2;2944;3011;665;15
1519720800;2;2;2;2;3578;3654;663;17
1519722600;2;2;2;2;3408;3477;654;19
1519726200;2;2;2;2;9703;9881;658;23
1519728000;2;2;2;2;7432;7572;644;28
1519729800;2;2;2;2;6492;6594;650;25
1519724404;2;2;2;2;3580;3649;655;19
1519733400;2;2;2;2;7845;7993;650;26
1519731604;2;2;2;2;5927;6049;649;25
1519735204;2;2;2;2;8838;9023;644;29
1519737004;2;2;2;2;9608;9817;641;31
1519738804;2;2;2;2;6958;7103;637;31
1519740604;2;2;2;2;2784;2871;639;26
1519742404;2;2;2;2;3763;3863;645;25
1519746003;2;2;2;2;1914;1986;639;22
1519744204;2;2;2;2;2808;2894;643;24
1519747803;2;2;2;2;827;882;619;21
1519749603;2;2;2;2;619;673;617;19
1519751403;2;2;2;2;37;94;441;18
1519712101;2;2;2;2;3;6;387;8
1519715700;2;2;2;2;798;850;637;12
1519713901;2;2;2;2;557;605;625;10
1519719300;2;2;2;2;3671;3744;668;16
1519717501;2;2;2;2;2170;2227;661;14
1519721100;2;2;2;2;3959;4036;663;18
1519722900;2;2;2;2;3265;3336;654;19
1519728300;2;2;2;2;5806;5893;645;27
1519730100;2;2;2;2;4411;4495;644;25
1519731900;2;2;2;2;5569;5663;650;25
1519724704;2;2;2;2;3824;3899;655;19
1519733700;2;2;2;2;8600;8768;651;27
1519726504;2;2;2;2;9394;9546;652;24
1519735504;2;2;2;2;10412;10636;643;30
1519737304;2;2;2;2;8626;8800;639;31
1519739104;2;2;2;2;7730;7890;638;31
1519742703;2;2;2;2;6609;6742;644;25
1519740904;2;2;2;2;3027;3109;643;26
1519744503;2;2;2;2;2686;2764;643;24
1519746303;2;2;2;2;1852;1920;638;22
1519748103;2;2;2;2;563;620;608;20
1519749903;2;2;2;2;574;631;614;19
1519751703;2;2;2;2;13;52;429;18
1519712400;2;2;2;2;14;38;399;8
1519716000;2;2;2;2;987;1037;642;12
1519714201;2;2;2;2;633;679;629;11
1519717801;2;2;2;2;2139;2194;660;14
1519719600;2;2;2;2;3146;3215;663;16
1519721400;2;2;2;2;4476;4561;664;18
1519723200;2;2;2;2;3359;3431;656;19
1519728600;2;2;2;2;5741;5847;648;26
1519730400;2;2;2;2;4067;4155;647;24
1519732200;2;2;2;2;6485;6599;653;25
1519725004;2;2;2;2;4162;4249;657;19
1519734000;2;2;2;2;9032;9225;648;28
1519726804;2;2;2;2;10077;10249;650;25
1519735804;2;2;2;2;9034;9217;644;30
1519737604;2;2;2;2;5661;5790;637;30
1519739404;2;2;2;2;6617;6763;639;30
1519743003;2;2;2;2;5926;6051;644;26
1519741204;2;2;2;2;3920;4009;649;26
1519744803;2;2;2;2;2559;2630;642;23
