timestamp;address;bus;strings;stringid;pac;pdc;udc;temp
1519386601;2;2;2;1;1067;1123;616;17
1519377302;2;2;2;1;671;722;604;15
1519398001;2;2;2;1;719;771;605;17
1519388701;2;2;2;1;993;1048;614;17
1519379401;2;2;2;1;941;995;613;16
1519370102;2;2;2;1;115;176;545;11
1519400101;2;2;2;1;296;357;577;17
1519390801;2;2;2;1;961;1016;613;17
1519381501;2;2;2;1;1008;1063;615;17
1519372202;2;2;2;1;348;402;581;13
1519402201;2;2;2;1;74;141;531;17
1519392901;2;2;2;1;939;995;612;18
1519383601;2;2;2;1;1144;1202;618;17
1519374302;2;2;2;1;538;591;597;14
1519404301;2;2;2;1;8;66;424;16
1519395001;2;2;2;1;625;679;599;17
1519385701;2;2;2;1;1032;1088;614;17
1519376402;2;2;2;1;636;686;603;15
1519397101;2;2;2;1;741;795;606;17
1519387801;2;2;2;1;1071;1124;616;17
1519378502;2;2;2;1;906;961;612;16
1519369202;2;2;2;1;31;90;443;10
1519399201;2;2;2;1;442;497;588;17
1519389901;2;2;2;1;1009;1064;615;17
1519380601;2;2;2;1;969;1023;613;17
1519371302;2;2;2;1;241;300;573;12
1519401301;2;2;2;1;116;184;545;17
1519392001;2;2;2;1;1011;1065;614;18
1519382701;2;2;2;1;1201;1259;620;17
1519373402;2;2;2;1;469;523;591;13
1519403401;2;2;2;1;22;78;437;16
1519394101;2;2;2;1;1023;1079;615;18
1519384801;2;2;2;1;1281;1337;621;17
1519375502;2;2;2;1;576;629;600;15
1519396201;2;2;2;1;790;845;607;17
1519386901;2;2;2;1;1047;1103;615;17
1519377602;2;2;2;1;727;778;606;16
1519398301;2;2;2;1;627;678;602;17
1519389001;2;2;2;1;999;1053;614;17
1519379702;2;2;2;1;924;975;612;16
1519370402;2;2;2;1;153;216;553;11
1519400401;2;2;2;1;260;324;575;17
1519391101;2;2;2;1;950;1005;613;17
1519381801;2;2;2;1;1048;1102;616;17
1519372502;2;2;2;1;385;439;585;13
1519402501;2;2;2;1;51;117;500;17
1519393201;2;2;2;1;943;996;612;18
1519383901;2;2;2;1;1017;1074;614;17
1519374602;2;2;2;1;571;622;599;14
1519404601;2;2;2;1;2;31;416;16
1519395301;2;2;2;1;874;930;610;17
1519386001;2;2;2;1;1099;1156;616;17
1519376702;2;2;2;1;688;737;605;15
1519397401;2;2;2;1;655;706;603;17
1519388101;2;2;2;1;1071;1129;616;17
1519378802;2;2;2;1;892;945;612;16
1519369502;2;2;2;1;49;99;445;10
1519399501;2;2;2;1;375;433;583;17
1519390201;2;2;2;1;1061;1117;617;18
1519380901;2;2;2;1;1092;1148;617;17
1519371602;2;2;2;1;258;318;574;12
1519401601;2;2;2;1;121;188;546;17
1519392301;2;2;2;1;988;1044;614;18
1519383001;2;2;2;1;1186;1242;619;17
1519373702;2;2;2;1;449;503;589;14
1519403701;2;2;2;1;11;75;412;16
1519394401;2;2;2;1;973;1028;614;18
1519385101;2;2;2;1;1240;1297;620;17
1519375802;2;2;2;1;642;692;603;15
1519396501;2;2;2;1;787;841;608;17
1519387201;2;2;2;1;1071;1127;616;17
1519377901;2;2;2;1;877;933;611;16
1519368602;2;2;2;1;3;78;397;9
1519398601;2;2;2;1;588;641;600;17
1519389301;2;2;2;1;1058;1116;616;17
1519380002;2;2;2;1;963;1015;614;16
1519370702;2;2;2;1;185;245;562;11
1519400701;2;2;2;1;213;277;568;17
1519391401;2;2;2;1;1078;1133;617;17
1519382101;2;2;2;1;958;1012;613;17
1519372802;2;2;2;1;382;436;584;13
1519402801;2;2;2;1;20;80;421;17
1519393501;2;2;2;1;978;1034;613;18
1519384201;2;2;2;1;896;951;611;17
1519374902;2;2;2;1;561;612;600;14
1519395601;2;2;2;1;1035;1088;615;17
1519386301;2;2;2;1;980;1035;613;17
1519377002;2;2;2;1;728;781;607;15
1519397701;2;2;2;1;628;681;602;17
1519388401;2;2;2;1;1101;1155;617;17
1519379101;2;2;2;1;865;917;610;16
1519369802;2;2;2;1;98;149;506;11
1519399801;2;2;2;1;312;374;579;17
1519390501;2;2;2;1;1026;1081;615;18
1519381201;2;2;2;1;1236;1291;621;17
1519371902;2;2;2;1;316;372;578;12
1519401901;2;2;2;1;116;181;545;17
1519392601;2;2;2;1;899;954;611;17
1519383301;2;2;2;1;1011;1064;614;17
1519374002;2;2;2;1;463;518;590;14
1519404001;2;2;2;1;4;50;422;16
1519394701;2;2;2;1;961;1015;613;18
1519385401;2;2;2;1;1082;1139;616;17
1519376102;2;2;2;1;585;636;601;15
1519396801;2;2;2;1;831;885;609;17
1519387501;2;2;2;1;955;1011;612;17
1519378201;2;2;2;1;841;891;610;16
1519368902;2;2;2;1;12;66;424;10
1519398901;2;2;2;1;479;534;590;17
1519389601;2;2;2;1;1012;1067;615;17
1519380301;2;2;2;1;1041;1096;616;16
1519371002;2;2;2;1;242;300;572;11
1519401001;2;2;2;1;166;233;558;17
1519391701;2;2;2;1;1157;1213;618;18
1519382401;2;2;2;1;1078;1134;617;17
1519373102;2;2;2;1;377;432;584;13
1519403101;2;2;2;1;22;84;441;16
1519393801;2;2;2;1;958;1014;613;18
1519384501;2;2;2;1;1105;1161;616;17
1519375202;2;2;2;1;568;619;601;15
1519395901;2;2;2;1;883;938;610;18
