timestamp;address;bus;strings;stringid;pac;pdc;udc;temp
1518954301;2;2;2;2;436;507;676;18
1518945002;2;2;2;2;261;322;604;16
1518965701;2;2;2;2;566;618;625;19
1518956402;2;2;2;2;844;911;696;18
1518947102;2;2;2;2;513;573;648;17
1518937802;2;2;2;2;10;43;403;12
1518967801;2;2;2;2;185;251;589;19
1518958501;2;2;2;2;1397;1455;676;19
1518949202;2;2;2;2;576;643;674;17
1518939902;2;2;2;2;109;167;525;14
1518969901;2;2;2;2;43;101;439;18
1518960601;2;2;2;2;1234;1291;636;19
1518951302;2;2;2;2;462;540;682;17
1518942002;2;2;2;2;143;202;564;15
1518962701;2;2;2;2;1227;1286;644;19
1518953401;2;2;2;2;677;753;695;18
1518944102;2;2;2;2;242;303;595;16
1518964801;2;2;2;2;587;637;628;19
1518955501;2;2;2;2;554;631;684;18
1518946202;2;2;2;2;383;439;630;17
1518966901;2;2;2;2;286;348;602;19
1518957602;2;2;2;2;1001;1066;698;18
1518948302;2;2;2;2;544;608;663;17
1518939002;2;2;2;2;52;87;434;13
1518969001;2;2;2;2;92;153;567;19
1518959701;2;2;2;2;1540;1599;642;19
1518950402;2;2;2;2;489;564;680;17
1518941102;2;2;2;2;133;193;555;14
1518971101;2;2;2;2;14;69;422;18
1518961801;2;2;2;2;1165;1222;641;19
1518952501;2;2;2;2;532;610;682;18
1518943202;2;2;2;2;243;305;589;16
1518963901;2;2;2;2;828;879;634;19
1518954601;2;2;2;2;464;541;679;18
1518945302;2;2;2;2;360;416;619;16
1518966001;2;2;2;2;500;554;622;19
1518956701;2;2;2;2;836;900;695;18
1518947402;2;2;2;2;487;542;649;17
1518938102;2;2;2;2;21;58;413;12
1518968101;2;2;2;2;203;267;590;19
1518958801;2;2;2;2;1627;1682;667;19
1518949502;2;2;2;2;869;937;689;17
1518940202;2;2;2;2;132;193;547;14
1518970201;2;2;2;2;28;87;437;18
1518960901;2;2;2;2;1044;1098;634;19
1518951602;2;2;2;2;409;486;677;17
1518942302;2;2;2;2;191;252;575;15
1518963001;2;2;2;2;1016;1072;639;19
1518953701;2;2;2;2;507;587;686;18
1518944402;2;2;2;2;253;314;599;16
1518965101;2;2;2;2;609;661;628;19
1518955801;2;2;2;2;649;725;690;18
1518946502;2;2;2;2;402;458;635;17
1518967201;2;2;2;2;253;314;597;19
1518957901;2;2;2;2;1109;1169;694;18
1518948602;2;2;2;2;523;587;665;17
1518939302;2;2;2;2;52;94;441;13
1518969301;2;2;2;2;68;131;558;19
1518960001;2;2;2;2;1576;1632;641;19
1518950702;2;2;2;2;532;612;684;17
1518941402;2;2;2;2;132;192;556;15
1518962101;2;2;2;2;1358;1421;645;19
1518952801;2;2;2;2;679;752;692;18
1518943502;2;2;2;2;247;307;591;16
1518964201;2;2;2;2;745;795;632;19
1518954901;2;2;2;2;548;625;684;18
1518945602;2;2;2;2;457;508;628;17
1518966301;2;2;2;2;383;441;614;19
1518957001;2;2;2;2;635;707;687;18
1518947702;2;2;2;2;538;597;655;17
1518938402;2;2;2;2;42;98;429;13
1518968401;2;2;2;2;189;252;589;19
1518959101;2;2;2;2;1292;1346;649;19
1518949802;2;2;2;2;530;602;678;17
1518940502;2;2;2;2;153;213;555;14
1518970501;2;2;2;2;27;88;428;18
1518961201;2;2;2;2;1061;1116;637;19
1518951902;2;2;2;2;384;461;673;18
1518942602;2;2;2;2;234;298;583;15
1518963301;2;2;2;2;987;1043;639;19
1518954001;2;2;2;2;453;534;681;18
1518944702;2;2;2;2;240;302;599;16
1518965401;2;2;2;2;658;710;629;19
1518956102;2;2;2;2;637;711;689;18
1518946802;2;2;2;2;375;434;636;17
1518967501;2;2;2;2;211;274;592;19
1518958201;2;2;2;2;1330;1392;687;19
1518948902;2;2;2;2;564;629;671;17
1518939602;2;2;2;2;79;131;480;14
1518969601;2;2;2;2;49;112;525;18
1518960301;2;2;2;2;1359;1416;637;19
1518951002;2;2;2;2;514;593;684;17
1518941702;2;2;2;2;141;199;562;15
1518962401;2;2;2;2;1357;1422;646;19
1518953101;2;2;2;2;622;701;691;18
1518943802;2;2;2;2;242;304;592;16
1518964501;2;2;2;2;563;614;626;19
1518955201;2;2;2;2;618;693;688;18
1518945902;2;2;2;2;430;484;630;17
1518966601;2;2;2;2;351;407;610;19
1518957302;2;2;2;2;664;737;689;18
1518948002;2;2;2;2;517;581;657;17
1518938702;2;2;2;2;50;94;446;13
1518968701;2;2;2;2;126;188;578;19
1518959401;2;2;2;2;1336;1395;644;19
1518950102;2;2;2;2;438;509;673;17
1518940802;2;2;2;2;176;235;562;14
1518970801;2;2;2;2;16;74;407;18
1518961501;2;2;2;2;1101;1156;639;19
1518952202;2;2;2;2;414;494;676;18
1518942902;2;2;2;2;224;286;585;16
1518963601;2;2;2;2;820;873;634;19
